id,title,year,venue_id
1884253,Efficient inference for fully-connected CRFs with stationarity,2012,0
1884254,Learning image-specific parameters for interactive segmentation,2012,0
1884255,Fixed-rank representation for unsupervised visual learning,2012,0
1884256,Mode-seeking on graphs via random walks,2012,0
1884257,Learning latent temporal structure for complex event detection,2012,0
1884258,Detecting regions of interest in dynamic scenes with camera motions,2012,0
1884259,A unified framework for event summarization and rare event detection,2012,0
1884260,Efficient activity detection with max-subgraph search,2012,0
1884261,Generalized time warping for multi-modal alignment of human motion,2012,0
1884262,Mining actionlet ensemble for action recognition with depth cameras,2012,0
1884263,Order determination and sparsity-regularized metric learning adaptive visual tracking,2012,0
1884264,Robust visual tracking using autoregressive hidden Markov Model,2012,0
1884265,Improving multi-target tracking via social grouping,2012,0
1884266,Growing a bag of systems tree for fast and accurate classification,2012,0
1884267,Branch-and-price global optimization for multi-view multi-target tracking,2012,0
1884268,Feature-domain super-resolution framework for Gabor-based face and iris recognition,2012,0
1884269,Transfer re-identification: From person to set-based verification,2012,0
1884270,“Knock! Knock! Who is it?” probabilistic person identification in TV-series,2012,0
1884271,PCCA: A new approach for distance learning from sparse pairwise constraints,2012,0
1884272,Single image 3D human pose estimation from noisy observations,2012,0
1884273,A theory of multi-layer flat refractive geometry,2012,0
1884274,Are we ready for autonomous driving? The KITTI vision benchmark suite,2012,0
1884275,Teaching 3D geometry to deformable part models,2012,0
1884276,Beyond spatial pyramids: Receptive field learning for pooled image features,2012,0
1884277,Semantic segmentation using regions and parts,2012,0
1884278,Contour-based recognition,2012,0
1884279,Higher order motion models and spectral clustering,2012,0
1884280,The role of image understanding in contour detection,2012,0
1884281,Center-Shift: An approach towards automatic robust mesh segmentation (ARMS),2012,0
1884282,Globally optimal line clustering and vanishing point estimation in Manhattan world,2012,0
1884283,Actionable saliency detection: Independent motion detection without independent motion estimation,2012,0
1884284,Multimodal feature fusion for robust event detection in web videos,2012,0
1884285,Dynamic scene understanding: The role of orientation features in space and time in scene classification,2012,0
1884286,Sum-product networks for modeling activities with stochastic structure,2012,0
1884287,Social behavior recognition in continuous video,2012,0
1884288,Substructure and boundary modeling for continuous action recognition,2012,0
1884289,A contextual maximum likelihood framework for modeling image registration,2012,0
1884290,Monotonicity and error type differentiability in performance measures for target detection and tracking in video,2012,0
1884291,Generalizing Wiberg algorithm for rigid and nonrigid factorizations with missing components and metric constraints,2012,0
1884292,A simple prior-free method for non-rigid structure-from-motion factorization,2012,0
1884293,On template-based reconstruction from a single view: Analytical solutions and proofs of well-posedness for developable, isometric and conformal surfaces,2012,0
1884294,Customizing biometric authentication systems via discriminative score calibration,2012,0
1884295,Top-down and bottom-up cues for scene text recognition,2012,0
1884296,Recognizing scene viewpoint using panoramic place representation,2012,0
1884297,Semantic structure from motion with points, regions, and objects,2012,0
1884298,Small sample scene categorization from perceptual relations,2012,0
1884299,Bayesian geometric modeling of indoor scenes,2012,0
1884300,Large-scale image classification with trace-norm regularization,2012,0
1884301,Conditional regression forests for human pose estimation,2012,0
1884302,Estimating the aspect layout of object categories,2012,0
1884303,Submodular dictionary learning for sparse coding,2012,0
1884304,Hierarchical matching with side information for image classification,2012,0
1884305,Adaptive figure-ground classification,2012,0
1884306,What are good parts for hair shape modeling?,2012,0
1884307,Maximum weight cliques with mutex constraints for video object segmentation,2012,0
1884308,Linear solution to scale invariant global figure ground separation,2012,0
1884309,A hierarchical image clustering cosegmentation framework,2012,0
1884310,Graph cuts optimization for multi-limb human segmentation in depth maps,2012,0
1884311,Exploiting web images for event recognition in consumer videos: A multiple source domain adaptation approach,2012,0
1884312,Discovering important people and objects for egocentric video summarization,2012,0
1884313,Social roles in hierarchical models for human activity recognition,2012,0
1884314,Cross-view activity recognition using Hankelets,2012,0
1884315,Action recognition by exploring data distribution and feature correlation,2012,0
1884316,An online learned CRF model for multi-target tracking,2012,0
1884317,Robust visual tracking via multi-task sparse learning,2012,0
1884318,Learning rotation-aware features: From invariant priors to equivariant descriptors,2012,0
1884319,QsRank: Query-sensitive hash code ranking for efficient ∊-neighbor search,2012,0
1884320,Geodesic flow kernel for unsupervised domain adaptation,2012,0
1884321,Learning object relationships via graph-based context model,2012,0
1884322,Automatic discovery of groups of objects for scene understanding,2012,0
1884323,Context aware topic model for scene recognition,2012,0
1884324,SUN attribute database: Discovering, annotating, and recognizing scene attributes,2012,0
1884325,RGB-(D) scene labeling: Features and algorithms,2012,0
1884326,Learning sparse covariance patterns for natural scenes,2012,0
1884327,Discriminative feature fusion for image classification,2012,0
1884328,Building a dictionary of image fragments,2012,0
1884329,Hedging your bets: Optimizing accuracy-specificity trade-offs in large scale visual recognition,2012,0
1884330,SURFing the point clouds: Selective 3D spatial pyramids for category-level object recognition,2012,0
1884331,A codebook-free and annotation-free approach for fine-grained image categorization,2012,0
1884332,The inverted multi-index,2012,0
1884333,Higher level segmentation: Detecting and grouping of invariant repetitive patterns,2012,0
1884334,Describing the scene as a whole: Joint object detection, scene classification and semantic segmentation,2012,0
1884335,The Random Cluster Model for robust geometric fitting,2012,0
1884336,Weighted color and texture sample selection for image matting,2012,0
1884337,Saliency filters: Contrast based filtering for salient region detection,2012,0
1884338,A combined pose, object, and feature model for action understanding,2012,0
1884339,Modulation transfer function of patch-based stereo systems,2012,0
1884340,General trajectory prior for Non-Rigid reconstruction,2012,0
1884341,A non-local cost aggregation method for stereo matching,2012,0
1884342,Practical low-rank matrix approximation under robust L1-norm,2012,0
1884343,Supervised hashing with kernels,2012,0
1884344,Online content-aware video condensation,2012,0
1884345,Active attentional sampling for speed-up of background subtraction,2012,0
1884346,Bridging the past, present and future: Modeling scene activities from event relationships and global rules,2012,0
1884347,Background modeling using adaptive pixelwise kernel variances in a hybrid feature space,2012,0
1884348,Reconfigurable models for scene recognition,2012,0
1884349,Multiclass pixel labeling with non-local matching constraints,2012,0
1884350,Image description with a goal: Building efficient discriminating expressions for images,2012,0
1884351,Nonparametric image parsing using adaptive neighbor sets,2012,0
